Shane_Youman	PIT	Starting_Pitcher	76	219	27.39
Yoslan_Herrera	PIT	Starting_Pitcher	74	200	25.84
Josh_Shortslef	PIT	Starting_Pitcher	76	220	25.08
Zach_Duke	PIT	Starting_Pitcher	74	207	23.87
Paul_Maholm	PIT	Starting_Pitcher	74	225	24.68
Tom_Gorzelanny	PIT	Starting_Pitcher	74	207	24.64
Shawn_Chacon	PIT	Starting_Pitcher	75	212	29.19
Tony_Armas_Jr.	PIT	Starting_Pitcher	75	225	28.84
Ian_Snell	PIT	Starting_Pitcher	71	170	25.33
Sean_Burnett	PIT	Starting_Pitcher	71	190	24.45
John_Grabow	PIT	Relief_Pitcher	74	210	28.32
Marty_McLeary	PIT	Relief_Pitcher	77	230	32.34
Salomon_Torres	PIT	Relief_Pitcher	71	210	34.97
Damaso_Marte	PIT	Relief_Pitcher	74	200	32.04
Matt_Capps	PIT	Relief_Pitcher	75	238	23.49
Josh_Sharpless	PIT	Relief_Pitcher	77	234	26.09
Bryan_Bullington	PIT	Relief_Pitcher	76	222	26.41
Jonah_Bayliss	PIT	Relief_Pitcher	74	200	26.55
Brian_Rogers	PIT	Relief_Pitcher	76	190	24.62
Juan_Perez	PIT	Relief_Pitcher	72	170	28.49
Bengie_Molina	SF	Catcher	71	220	32.61
Eliezer_Alfonzo	SF	Catcher	72	223	28.06
Lance_Niekro	SF	First_Baseman	75	210	28.08
Mark_Sweeney	SF	First_Baseman	73	215	37.34
Ray_Durham	SF	Second_Baseman	68	196	35.25
Kevin_Frandsen	SF	Second_Baseman	72	175	24.77
Omar_Vizquel	SF	Shortstop	69	175	39.85
Rich_Aurilia	SF	Third_Baseman	73	189	35.49
Pedro_Feliz	SF	Third_Baseman	73	205	31.84
Todd_Linden	SF	Outfielder	75	210	26.67
Dave_Roberts	SF	Outfielder	70	180	34.75
Jason_Ellison	SF	Outfielder	70	180	28.91
Randy_Winn	SF	Outfielder	74	197	32.73
Ryan_Klesko	SF	Outfielder	75	220	35.72
Barry_Bonds	SF	Outfielder	74	228	42.6
Fred_Lewis	SF	Outfielder	74	190	26.22
Kelyn_Acosta	SF	Starting_Pitcher	73	204	21.85
Jonathan_Sanchez	SF	Starting_Pitcher	74	165	24.28
Matt_Cain	SF	Starting_Pitcher	75	216	22.41
Matt_Morris	SF	Starting_Pitcher	77	220	32.56
Russ_Ortiz	SF	Starting_Pitcher	73	208	32.74
Noah_Lowry	SF	Starting_Pitcher	74	210	26.39
Barry_Zito	SF	Starting_Pitcher	76	215	28.8
Vinnie_Chulk	SF	Relief_Pitcher	74	195	28.2
Kevin_Correia	SF	Relief_Pitcher	75	200	26.52
Steve_Kline	SF	Relief_Pitcher	73	215	34.52
Armando_Benitez	SF	Relief_Pitcher	76	229	34.32
Scott_Munter	SF	Relief_Pitcher	78	240	26.98
Jack_Taschner	SF	Relief_Pitcher	75	207	28.86
Brian_Wilson	SF	Relief_Pitcher	73	205	24.96
Merkin_Valdez	SF	Relief_Pitcher	77	208	25.3
Brad_Hennessey	SF	Relief_Pitcher	74	185	27.06
Billy_Sadler	SF	Relief_Pitcher	72	190	25.44
Pat_Misch	SF	Relief_Pitcher	74	170	25.53
Gary_Bennett	STL	Catcher	72	208	34.87
Yadier_Molina	STL	Catcher	71	225	24.63
John_Nelson	STL	First_Baseman	73	190	27.99
Albert_Pujols	STL	First_Baseman	75	225	27.12
Adam_Kennedy	STL	Second_Baseman	73	185	31.14
Aaron_Miles	STL	Second_Baseman	67	180	30.21
David_Eckstein	STL	Shortstop	67	165	32.11
Scott_Rolen	STL	Third_Baseman	76	240	31.91
Scott_Spiezio	STL	Third_Baseman	74	220	34.44
Jim_Edmonds	STL	Outfielder	73	212	36.68
So_Taguchi	STL	Outfielder	70	163	37.66
Juan_Encarnacion	STL	Outfielder	75	215	30.98
Skip_Schumaker	STL	Outfielder	70	175	27.07
John_Rodriguez	STL	Outfielder	72	205	29.11
Chris_Duncan	STL	Outfielder	77	210	25.82
Adam_Wainwright	STL	Starting_Pitcher	79	205	25.5
Mark_Mulder	STL	Starting_Pitcher	78	208	29.57
Anthony_Reyes	STL	Starting_Pitcher	74	215	25.37
Ryan_Franklin	STL	Starting_Pitcher	75	180	33.99
Kip_Wells	STL	Starting_Pitcher	75	200	29.86
Chris_Carpenter	STL	Starting_Pitcher	78	230	31.84
Russ_Springer	STL	Relief_Pitcher	76	211	38.31
Jason_Isringhausen	STL	Relief_Pitcher	75	230	34.48
Ricardo_Rincon	STL	Relief_Pitcher	69	190	36.88
Braden_Looper	STL	Relief_Pitcher	75	220	32.34
Randy_Flores	STL	Relief_Pitcher	72	180	31.58
Josh_Hancock	STL	Relief_Pitcher	75	205	28.89
Brad_Thompson	STL	Relief_Pitcher	73	190	25.08
Tyler_Johnson	STL	Relief_Pitcher	74	180	25.73
Chris_Narveson	STL	Relief_Pitcher	75	205	25.19
Randy_Keisler	STL	Relief_Pitcher	75	190	31.01
Josh_Kinney	STL	Relief_Pitcher	73	195	27.92
